PLAYER,TEAM,SP,GP,MPG,EWA,PER,WS,OWS,DWS,EFF,GmSc,TS%,EFG%,PPWS,FTR,REB%,OREB%,DREB%,AR,pAST%,TOR,AST/TO,PPR,USG%,aSP,ORtg,DRtg,Floor%,Stop%,FFI,PIE,AV
M. Tounkara,UST,60.4,10.0,28.47333333334,2.03630527884698,25.194760982725843,1.2216521447505078,1.1010616850514712,0.12059045969903652,17.3,10.929999999999996,58.13033850047453,55.65217391304348,1.1626067700094906,0.22608695652173913,15.455006633883839,9.153444178590199,22.07236492976167,2.062010023331725,8.825629363229448,4.31147550332997,0.4782608695652174,-5.389224435914805,23.959239950469136,59.721348314606736,104.30553527056652,94.81988228447254,48.45739184495627,0.6055190667093555,51.404993872929026,11.153846153846153,2.271513292703773
N. Cabanero,UST,59.0,11.0,29.457575757572727,1.8317596330798769,22.18252503597654,1.189629366066225,1.2146016632572407,-0.024972297191015888,12.454545454545455,9.963636363636361,47.56811528934925,44.11764705882353,0.951362305786985,0.3660130718954248,9.00284607207856,5.957984826552964,12.200297175010904,3.45912300460499,14.385207481028372,1.976641716917137,1.75,0.6045445171116681,26.716819029337262,58.33707865168539,101.29365249569089,98.54669388614964,48.67525167482602,0.5209516012047537,48.83469143804209,8.931623931623932,1.9068701949840063
C. Manaytay,UST,39.18181818181818,11.0,21.057575757572724,0.9235477717045578,18.834092766411406,0.7074600807793701,0.666545732495882,0.040914348283488076,8.909090909090908,5.954545454545453,56.87377690802348,51.449275362318836,1.1374755381604695,0.42028985507246375,8.538398810381619,5.834263829219545,11.378048528640655,3.4564207314275937,12.777866756683043,4.6085609752367915,0.75,-4.228505720853913,20.054901432344845,38.741573033707866,100.6705969908812,96.65792120714443,46.242772818757494,0.5638109500127076,51.89877049304919,5.427350427350428,1.4832018620846863
F. Padrigao,UST,59.72727272727273,11.0,26.725757575763637,0.8524956479553963,16.648616993219427,0.5191657349777361,0.47608156513848504,0.04308416983925106,10.0,6.50909090909091,43.11747478034494,41.30434782608695,0.8623494956068988,0.1565217391304348,6.559328760132306,1.6417475621889637,11.723349106947525,11.982781077816016,43.53483490878856,5.80983324985019,2.0625,3.9980342995684026,24.056324252383853,59.056179775280896,88.85742104067518,96.8818704590602,37.35700543640236,0.5587291743126305,42.74545641736655,7.222222222222222,1.6174289758856157
G. Crisostomo,UST,32.63636363636363,11.0,18.454545454545453,0.4275705599175692,15.05358042085869,0.5157876135945608,0.36695943089307936,0.14882818270148146,9.090909090909092,4.127272727272727,48.03586678052946,45.23809523809524,0.9607173356105891,0.2619047619047619,17.536945812807883,9.510274301956551,25.965865098690486,1.8405109320066584,6.198881614296233,2.103441065150467,0.875,-1.6083134238757308,12.332351615387573,32.26966292134831,100.2822915667578,92.51477834911104,47.68087412914277,0.6578256543164357,48.40000411791322,4.829059829059829,1.5058465048420853
K. Paranada,UST,25.818181818181817,11.0,10.554545454536365,0.3698527256902622,17.22313504425553,0.24930579771225575,0.27982128125309935,-0.030515483540843602,4.0,2.609090909090909,56.31625441696113,53.75,1.1263250883392226,0.3,5.110536893487032,1.6628644989654116,8.730985581128186,9.654359669190528,36.28323050823861,7.815434017916142,1.2352941176470589,-2.5309118220701907,24.488426168935092,25.528089887640448,93.33550778219042,99.92973413576087,39.44878046610663,0.4895681503890912,49.37871439531405,2.4786324786324787,0.8135237057665631
C. Lane,UST,17.5,8.0,8.239583333325,0.16575410825784045,15.874347776464166,0.1947703291894893,0.21148032237089495,-0.016709993181405654,2.625,1.9749999999999996,53.99568034557235,46.666666666666664,1.079913606911447,0.5333333333333333,5.250737463132155,4.393241757191452,6.151205619028883,3.2389269498809865,10.9551382983763,1.6194634749404933,2.0,0.9906072062111865,14.211064462911754,17.303370786516854,113.06836985256403,99.860227802048,50.94968115038077,0.4911453630595598,52.140449149369836,1.1538461538461537,0.46713797772820015
M. Llemit,UST,27.09090909090909,11.0,16.30909090909091,-0.01824318676073983,10.615603091476661,0.17483544601484224,0.1577760197554709,0.017059426259371353,4.636363636363637,2.4727272727272736,40.12841091492776,36.666666666666664,0.8025682182985553,0.24444444444444444,9.370741979437632,6.456808305341738,12.430704220344706,3.8677403643618185,12.657867789282056,2.6776664060966433,1.4444444444444444,-0.18198864272395426,14.97251358538401,26.786516853932582,87.87707137004892,97.26499502633246,37.62057384892303,0.5500354497325678,43.95527839287752,1.9658119658119657,0.9087791140485161
G. Robinson,UST,17.88888888888889,9.0,10.251851851866668,-0.0413429293321202,9.91935742820692,0.08835858566490949,0.09082311244804728,-0.0024645267831377893,2.7777777777777777,1.4333333333333336,39.12071535022355,34.090909090909086,0.7824143070044709,0.5,9.11006743736641,5.230994445342459,13.183535886849423,4.627874308796182,15.23611701563629,2.313937154398091,2.0,1.4154087791024632,15.258576829729302,17.68789013732834,88.64753829203505,98.17179880710538,43.07227492786308,0.5294585852043349,46.604078236832606,0.811965811965812,0.53239713749995
I. Calum,UST,12.4,5.0,4.7700000000000005,0.057110022037964434,15.6330458824448,0.07638871623702054,0.06399747123079276,0.012391245006227784,2.0,1.1,33.33333333333333,33.33333333333333,0.6666666666666666,0.0,12.43885394828791,16.189397763498366,8.500355773317478,4.475875641777199,13.9063586434269,0.0,inf,5.475683438939595,5.742187399189126,12.26067415730337,129.43794758413338,94.10496347110805,60.18920053204418,0.6217417467237102,41.571212886033,0.3418803418803419,0.2677815834239758
