NO.,PLAYER,POS,MINS,PTS,FG,FG %,2P,2P %,3P,3P %,FT,FT %,OFF,DEF,REB,AST,TO,STL,BLK,PF,Fls on:,+/-
,starters ,,,,,,,,,,,,,,,,,,,,,
36,M. Tounkara,,24:31,21,9-10,90,7-8,87.5,2-2,100,1-2,50,2,3,5,1,3,0,0,3,1,8
9,N. Cabanero,,29:32,15,4-12,33.3,4-9,44.4,0-3,0,7-10,70,2,1,3,3,2,1,0,1,8,-6
11,F. Padrigao,,31:33,14,5-10,50,3-3,100,2-7,28.6,2-2,100,0,6,6,7,7,2,0,1,3,-3
12,G. Danting,,11:00,3,1-4,25,0-1,0,1-3,33.3,0-0,0,0,2,2,0,1,0,0,3,1,-3
10,G. Crisostomo,,17:45,2,1-2,50,1-2,50,0-0,0,0-0,0,1,5,6,1,0,0,1,5,1,2
,bench ,,,,,,,,,,,,,,,,,,,,,
3,K. Paranada,,07:41,5,2-5,40,1-3,33.3,1-2,50,0-1,0,0,0,0,0,3,0,0,2,0,-12
14,M. Llemit,,18:23,4,1-3,33.3,0-1,0,1-2,50,1-2,50,2,4,6,1,2,2,0,3,3,7
4,C. Manaytay,,23:41,4,1-5,20,1-4,25,0-1,0,2-2,100,0,3,3,1,1,2,1,0,2,-16
21,Z. Mahmood,,09:19,2,1-1,100,1-1,100,0-0,0,0-0,0,0,1,1,0,2,1,0,3,0,-11
20,A. Acido,,10:40,0,0-2,0,0-0,0,0-2,0,0-0,0,0,1,1,2,2,1,1,1,3,-6
1,L. Estacio,,02:49,0,0-0,0,0-0,0,0-0,0,0-0,0,0,0,0,1,0,0,0,1,0,2
29,E. Laure,,03:13,0,0-0,0,0-0,0,0-0,0,0-0,0,0,1,1,0,0,0,0,1,0,-7
23,G. Robinson,,04:10,0,0-0,0,0-0,0,0-0,0,0-0,0,0,1,1,0,0,0,0,0,0,-3
2,I. Calum,,02:28,0,0-0,0,0-0,0,0-0,0,0-0,0,0,0,0,0,0,0,0,0,0,-5
17,M. Pangilinan,,03:11,0,0-1,0,0-0,0,0-1,0,0-0,0,0,0,0,0,1,0,0,1,0,-2
,,,,,,,,,,,,,,,,,,,,,,
18,H. Alarcon,,24:54,16,7-14,50,5-10,50,2-4,50,0-1,0,1,2,3,3,0,0,1,5,2,14
17,F. Lopez,,25:53,15,7-11,63.6,7-8,87.5,0-3,0,1-3,33.3,1,5,6,2,3,2,2,1,4,11
10,T. Fortea,,15:27,11,4-6,66.7,4-5,80,0-1,0,3-3,100,1,1,2,1,2,2,0,1,5,3
88,D. Ududo,,12:28,6,1-2,50,1-2,50,0-0,0,4-5,80,2,0,2,0,3,0,0,2,2,7
24,S. Torculas,,08:35,5,2-3,66.7,1-1,100,1-2,50,0-0,0,0,2,2,1,0,1,1,1,0,1
2,R. Torres,,16:44,2,1-5,20,1-3,33.3,0-2,0,0-0,0,0,1,1,3,1,1,0,1,0,-1
11,C. Briones,,05:46,0,0-1,0,0-0,0,0-1,0,0-0,0,0,0,0,1,0,0,0,0,1,3
33,S. Alter,,01:23,0,0-0,0,0-0,0,0-0,0,0-0,0,0,0,0,0,0,0,0,0,0,-2
,starters ,,,,,,,,,,,,,,,,,,,,,
19,G. Abadiano,,21:29,10,3-9,33.3,1-4,25,2-5,40,2-2,100,0,4,4,1,0,1,0,3,4,-3
42,Q. Millora-Brown,,26:07,8,4-6,66.7,4-6,66.7,0-0,0,0-2,0,4,3,7,2,2,1,1,2,4,6
20,J. Felicilda,,24:32,8,3-4,75,2-3,66.7,1-1,100,1-4,25,0,7,7,1,4,1,0,3,2,8
13,M. Belmonte,,07:14,0,0-2,0,0-2,0,0-0,0,0-0,0,0,1,1,1,1,0,0,0,0,-2
8,J. Bayla,,09:21,0,0-1,0,0-1,0,0-0,0,0-0,0,0,0,0,1,0,1,0,3,0,10
